193.1,149.14,231.86,143.91
193.01,149.13,231.79,144
192.92,149.12,231.72,144.09
192.82,149.09,231.67,144.17
192.71,149.06,231.62,144.25
192.53,149.05,231.53,144.29
192.35,149.04,231.44,144.33
192.01,149.08,231.23,144.35
191.66,149.12,231.01,144.36
191.13,149.21,230.61,144.36
190.6,149.3,230.21,144.35
189.99,149.41,229.63,144.33
189.37,149.52,229.05,144.31
188.85,149.59,228.46,144.27
188.33,149.67,227.88,144.24
188,149.68,227.48,144.21
187.67,149.68,227.09,144.17
187.45,149.63,226.91,144.15
187.22,149.58,226.73,144.13
187.04,149.53,226.64,144.09
186.85,149.49,226.55,144.06
186.7,149.46,226.46,144
186.55,149.43,226.37,143.94
186.42,149.4,226.27,143.88
186.3,149.36,226.17,143.81
186.18,149.3,226.07,143.75
186.06,149.24,225.98,143.7
185.92,149.16,225.92,143.66
185.79,149.08,225.86,143.62
185.69,148.99,225.86,143.59
185.59,148.9,225.85,143.56
185.58,148.81,225.94,143.53
185.57,148.72,226.02,143.49
185.68,148.64,226.17,143.46
185.78,148.56,226.33,143.43
186.01,148.49,226.54,143.39
186.23,148.43,226.75,143.35
186.52,148.35,226.98,143.27
186.82,148.27,227.2,143.19
187.1,148.17,227.41,143.05
187.39,148.06,227.62,142.92
187.59,147.94,227.8,142.76
187.79,147.82,227.99,142.61
187.93,147.69,228.15,142.49
188.07,147.56,228.32,142.36
188.21,147.44,228.49,142.29
188.34,147.32,228.66,142.22
188.47,147.2,228.83,142.17
188.61,147.07,229.01,142.12
188.71,146.93,229.17,142.04
188.81,146.79,229.32,141.97
188.86,146.63,229.42,141.84
188.92,146.47,229.51,141.71
188.94,146.32,229.54,141.58
188.97,146.17,229.57,141.44
189.04,146.03,229.59,141.32
189.1,145.89,229.61,141.2
189.27,145.74,229.73,141.08
189.43,145.59,229.85,140.95
189.8,145.37,230.15,140.77
190.18,145.14,230.46,140.58
190.81,144.83,230.98,140.32
191.44,144.51,231.5,140.06
192.18,144.16,232.07,139.81
192.92,143.82,232.65,139.56
193.46,143.58,233.04,139.41
193.99,143.33,233.44,139.26
194.19,143.24,233.57,139.22
194.39,143.15,233.71,139.18
194.39,143.16,233.7,139.2
194.39,143.17,233.69,139.22
194.34,143.2,233.65,139.24
194.29,143.24,233.62,139.27
194.26,143.26,233.62,139.25
194.23,143.28,233.62,139.24
194.22,143.26,233.67,139.15
194.22,143.24,233.71,139.07
194.22,143.14,233.77,138.88
194.23,143.03,233.82,138.7
194.23,142.83,233.85,138.43
194.24,142.63,233.87,138.16
194.22,142.35,233.86,137.85
194.21,142.08,233.85,137.54
194.19,141.82,233.85,137.27
194.17,141.56,233.85,137
194.17,141.38,233.88,136.84
194.16,141.2,233.92,136.67
194.17,141.12,233.97,136.57
194.18,141.04,234.03,136.47
194.17,141.01,234.08,136.39
194.16,140.98,234.13,136.31
194.13,140.97,234.15,136.24
194.11,140.96,234.18,136.16
194.09,140.94,234.17,136.11
194.08,140.93,234.17,136.06
194.08,140.89,234.14,136.03
194.08,140.85,234.11,136
194.05,140.8,234.05,135.98
194.02,140.75,234,135.96
193.94,140.71,233.92,135.95
193.85,140.67,233.84,135.94
193.71,140.64,233.75,135.95
193.57,140.61,233.66,135.96
193.39,140.58,233.54,135.97
193.21,140.55,233.42,135.99
193,140.5,233.27,135.96
192.8,140.45,233.11,135.93
192.6,140.39,232.93,135.86
192.39,140.33,232.74,135.8
192.19,140.3,232.56,135.73
191.98,140.26,232.38,135.67
191.77,140.25,232.21,135.65
191.56,140.24,232.04,135.63
191.36,140.23,231.86,135.63
191.15,140.22,231.69,135.64
190.95,140.19,231.51,135.64
190.75,140.16,231.33,135.64
190.56,140.1,231.13,135.6
190.37,140.04,230.93,135.56
190.21,139.97,230.71,135.5
190.06,139.91,230.5,135.43
189.91,139.86,230.3,135.36
189.76,139.82,230.09,135.28
189.6,139.81,229.92,135.24
189.44,139.8,229.76,135.2
189.28,139.81,229.62,135.19
189.12,139.82,229.48,135.18
189,139.83,229.38,135.22
188.87,139.84,229.28,135.25
188.77,139.85,229.21,135.32
188.66,139.85,229.15,135.4
188.56,139.87,229.11,135.49
188.45,139.88,229.06,135.59
188.35,139.9,229,135.64
188.26,139.92,228.94,135.69
188.19,139.95,228.84,135.68
188.13,139.98,228.74,135.67
188.1,140.01,228.62,135.62
188.06,140.04,228.5,135.58
188.04,140.06,228.4,135.55
188.02,140.09,228.3,135.53
188,140.14,228.26,135.55
187.99,140.19,228.21,135.56
187.98,140.28,228.21,135.63
187.98,140.36,228.22,135.7
188,140.47,228.26,135.81
188.02,140.57,228.3,135.93
188.08,140.66,228.35,136.05
188.15,140.75,228.4,136.16
188.26,140.8,228.43,136.24
188.37,140.85,228.47,136.31
188.49,140.87,228.48,136.33
188.61,140.89,228.5,136.34
188.7,140.93,228.51,136.34
188.8,140.96,228.52,136.34
188.9,141.02,228.52,136.34
189,141.08,228.53,136.34
189.14,141.14,228.54,136.34
189.28,141.2,228.56,136.35
189.43,141.24,228.58,136.36
189.59,141.28,228.6,136.37
189.7,141.33,228.63,136.4
189.81,141.37,228.65,136.43
189.89,141.51,228.71,136.53
189.97,141.64,228.76,136.63
190.18,141.96,228.93,136.9
190.39,142.28,229.09,137.17
190.85,142.78,229.43,137.67
191.32,143.28,229.77,138.18
191.96,143.84,230.22,138.83
192.6,144.41,230.66,139.49
193.18,144.87,231.05,140.05
193.76,145.33,231.44,140.61
194.15,145.64,231.71,140.95
194.53,145.94,231.98,141.29
194.76,146.13,232.2,141.47
194.99,146.31,232.41,141.65
195.15,146.43,232.62,141.81
195.31,146.54,232.83,141.98
195.45,146.63,233.05,142.21
195.59,146.72,233.28,142.45
195.71,146.83,233.51,142.71
195.84,146.94,233.73,142.96
195.96,147.1,233.92,143.18
196.09,147.26,234.11,143.39
196.22,147.44,234.24,143.53
196.34,147.63,234.37,143.68
196.48,147.8,234.46,143.79
196.61,147.98,234.55,143.9
196.76,148.12,234.63,144
196.91,148.26,234.7,144.11
197.06,148.37,234.78,144.21
197.22,148.48,234.86,144.3
197.37,148.59,234.97,144.38
197.51,148.69,235.07,144.46
197.67,148.81,235.22,144.55
197.82,148.93,235.36,144.63
198.09,149.11,235.61,144.78
198.36,149.28,235.86,144.94
198.89,149.51,236.24,145.24
199.42,149.73,236.63,145.53
200.16,149.94,237.1,145.94
200.9,150.15,237.56,146.34
201.6,150.27,237.95,146.7
202.3,150.39,238.34,147.06
202.75,150.42,238.59,147.24
203.2,150.44,238.84,147.43
203.43,150.42,239.02,147.45
203.66,150.39,239.2,147.46
203.78,150.33,239.38,147.38
203.9,150.27,239.56,147.29
203.97,150.17,239.74,147.17
204.04,150.07,239.92,147.04
204.11,149.96,240.1,146.92
204.19,149.85,240.28,146.79
204.34,149.74,240.44,146.68
204.48,149.64,240.61,146.57
204.72,149.54,240.78,146.47
204.96,149.44,240.96,146.37
205.21,149.34,241.12,146.26
205.46,149.23,241.29,146.16
205.63,149.13,241.42,146.04
205.8,149.03,241.56,145.92
205.88,148.92,241.64,145.81
205.96,148.82,241.73,145.7
206.08,148.69,241.81,145.67
206.21,148.57,241.89,145.63
206.54,148.46,242.06,145.73
206.87,148.35,242.24,145.83
207.46,148.38,242.59,146.06
208.06,148.42,242.94,146.29
208.82,148.65,243.47,146.59
209.59,148.88,244.01,146.88
210.35,149.21,244.61,147.18
211.12,149.54,245.22,147.47
211.73,149.79,245.74,147.73
212.33,150.04,246.26,147.98
212.65,150.09,246.57,148.14
212.98,150.14,246.89,148.3
213.01,150.02,246.97,148.33
213.04,149.9,247.05,148.36
212.87,149.72,246.95,148.27
212.69,149.55,246.85,148.18
212.4,149.4,246.67,148.04
212.12,149.24,246.48,147.89
211.8,149.12,246.26,147.75
211.49,149,246.05,147.6
211.2,148.88,245.84,147.46
210.92,148.77,245.64,147.33
210.68,148.64,245.45,147.2
210.45,148.51,245.26,147.08
210.25,148.37,245.09,146.96
210.04,148.24,244.92,146.84
209.84,148.1,244.76,146.73
209.63,147.97,244.6,146.62
209.41,147.86,244.45,146.52
209.2,147.75,244.29,146.42
208.99,147.65,244.12,146.34
208.77,147.55,243.95,146.26
208.54,147.47,243.76,146.19
208.31,147.38,243.58,146.13
208.03,147.32,243.38,146.07
207.76,147.26,243.19,146.01
207.44,147.22,242.99,145.95
207.12,147.19,242.79,145.88
206.81,147.17,242.59,145.81
206.49,147.16,242.4,145.73
206.23,147.15,242.19,145.66
205.96,147.14,241.99,145.58
205.76,147.12,241.78,145.51
205.55,147.09,241.56,145.44
205.36,147.05,241.34,145.38
205.17,147,241.12,145.31
204.94,146.93,240.9,145.24
204.7,146.87,240.68,145.17
204.48,146.78,240.5,145.1
204.25,146.7,240.32,145.03
204.15,146.58,240.24,144.97
204.05,146.47,240.16,144.91
204.11,146.32,240.17,144.86
204.16,146.16,240.19,144.8
204.25,145.97,240.21,144.75
204.33,145.78,240.24,144.7
204.29,145.59,240.18,144.65
204.24,145.4,240.12,144.6
204.05,145.26,239.97,144.54
203.85,145.12,239.82,144.49
203.57,145.05,239.62,144.41
203.28,144.98,239.42,144.33
202.96,144.95,239.19,144.21
202.64,144.91,238.96,144.1
202.32,144.88,238.7,143.93
202.01,144.85,238.43,143.76
201.72,144.79,238.13,143.56
201.42,144.73,237.83,143.35
201.14,144.65,237.5,143.16
200.86,144.58,237.17,142.97
200.58,144.47,236.84,142.86
200.3,144.37,236.51,142.74
200.03,144.24,236.22,142.69
199.76,144.12,235.92,142.63
199.5,144,235.66,142.6
199.24,143.89,235.4,142.56
198.97,143.82,235.17,142.52
198.69,143.75,234.93,142.48
198.4,143.72,234.71,142.44
198.11,143.69,234.48,142.41
197.83,143.67,234.27,142.38
197.54,143.66,234.06,142.34
197.3,143.63,233.88,142.32
197.06,143.61,233.7,142.29
196.89,143.57,233.56,142.25
196.72,143.54,233.41,142.22
196.59,143.5,233.28,142.17
196.47,143.47,233.15,142.11
196.37,143.46,233.02,142.06
196.28,143.45,232.9,142
196.21,143.47,232.79,141.99
196.13,143.5,232.67,141.97
196.09,143.52,232.58,141.99
196.05,143.54,232.49,142.02
196.04,143.55,232.43,142.06
196.03,143.56,232.38,142.1
196.04,143.56,232.36,142.13
196.04,143.55,232.34,142.15
196.04,143.55,232.34,142.16
196.05,143.55,232.35,142.17
196.05,143.55,232.35,142.17
196.05,143.55,232.35,142.17
196.05,143.55,232.36,142.17
196.05,143.54,232.36,142.17
196.07,143.52,232.36,142.16
196.08,143.5,232.36,142.15
196.11,143.46,232.36,142.12
196.13,143.43,232.37,142.08
196.15,143.4,232.39,142.03
196.17,143.37,232.4,141.97
196.18,143.35,232.44,141.94
196.2,143.33,232.47,141.91
196.22,143.31,232.49,141.93
196.24,143.3,232.52,141.94
196.25,143.28,232.53,141.98
196.27,143.27,232.55,142.01
196.28,143.28,232.57,142.02
196.28,143.28,232.59,142.04
196.29,143.3,232.63,142.05
196.3,143.32,232.67,142.06
196.32,143.34,232.72,142.07
196.34,143.36,232.77,142.08
196.38,143.36,232.8,142.08
196.42,143.37,232.83,142.08
196.47,143.37,232.86,142.07
196.51,143.38,232.88,142.07
196.56,143.4,232.91,142.07
196.61,143.42,232.95,142.07
196.65,143.45,232.99,142.1
196.7,143.48,233.03,142.12
196.74,143.52,233.08,142.16
196.77,143.55,233.12,142.2
196.79,143.59,233.15,142.25
196.8,143.63,233.17,142.29
196.78,143.67,233.16,142.33
196.77,143.71,233.15,142.37
196.74,143.76,233.13,142.41
196.72,143.81,233.1,142.45
196.7,143.85,233.1,142.49
196.68,143.9,233.09,142.53
196.68,143.92,233.1,142.57
196.67,143.94,233.11,142.61
196.68,143.95,233.13,142.65
196.7,143.96,233.15,142.69
196.74,143.97,233.18,142.71
196.78,143.98,233.2,142.74
196.84,143.99,233.22,142.74
196.9,144,233.25,142.75
196.96,144.02,233.28,142.73
197.02,144.03,233.3,142.72
197.06,144.04,233.33,142.71
197.11,144.05,233.36,142.7
197.13,144.06,233.39,142.7
197.14,144.06,233.42,142.7
197.15,144.06,233.44,142.71
197.15,144.06,233.47,142.72
197.15,144.04,233.48,142.73
197.15,144.02,233.49,142.74
197.14,144.01,233.49,142.77
197.13,143.99,233.5,142.79
197.1,143.98,233.5,142.81
197.07,143.97,233.5,142.84
196.99,143.92,233.45,142.82
196.91,143.87,233.4,142.81
196.75,143.68,233.21,142.68
196.58,143.48,233.02,142.55
196.32,143.05,232.66,142.25
196.06,142.63,232.3,141.95
195.77,142.06,231.86,141.54
195.49,141.49,231.42,141.12
195.25,140.98,231.05,140.74
195.01,140.47,230.69,140.36
194.82,140.12,230.47,140.1
194.63,139.78,230.24,139.84
194.46,139.52,230.08,139.66
194.29,139.27,229.91,139.48
194.08,139.03,229.69,139.31
193.87,138.79,229.48,139.14
193.58,138.56,229.19,138.97
193.3,138.34,228.9,138.8
192.97,138.14,228.59,138.65
192.63,137.94,228.28,138.5
192.3,137.77,227.97,138.39
191.96,137.6,227.66,138.27
191.63,137.44,227.34,138.18
191.29,137.29,227.02,138.09
190.94,137.17,226.67,138.03
190.59,137.06,226.32,137.97
190.22,137,225.95,137.94
189.85,136.93,225.58,137.92
189.46,136.93,225.23,137.94
189.06,136.92,224.88,137.97
188.63,136.95,224.54,138.02
188.2,136.97,224.2,138.07
187.76,136.98,223.83,138.13
187.33,136.99,223.46,138.19
186.91,136.98,223.02,138.24
186.49,136.97,222.59,138.29
186.08,136.98,222.12,138.33
185.66,136.99,221.65,138.38
185.22,137.04,221.21,138.42
184.78,137.09,220.77,138.46
184.29,137.14,220.35,138.5
183.81,137.2,219.94,138.54
183.29,137.23,219.53,138.57
182.78,137.26,219.12,138.6
182.35,137.29,218.72,138.6
181.92,137.31,218.32,138.6
181.72,137.38,218.01,138.61
181.51,137.44,217.7,138.62
181.52,137.62,217.53,138.71
181.54,137.8,217.36,138.8
181.57,138.07,217.23,138.97
181.6,138.34,217.1,139.15
181.46,138.58,216.87,139.33
181.31,138.83,216.64,139.52
180.99,138.94,216.32,139.65
180.66,139.05,216,139.79
180.31,139.05,215.71,139.86
179.95,139.04,215.42,139.93
179.64,138.97,215.21,139.95
179.34,138.9,214.99,139.97
179.07,138.8,214.8,139.94
178.8,138.69,214.62,139.91
178.54,138.57,214.4,139.84
178.27,138.44,214.18,139.77
178.01,138.27,213.91,139.65
177.75,138.1,213.64,139.53
177.52,137.81,213.35,139.32
177.29,137.51,213.05,139.11
177.09,137,212.72,138.76
176.88,136.48,212.39,138.4
176.65,135.74,211.99,137.87
176.41,135.01,211.58,137.34
176.11,134.21,211.06,136.72
175.8,133.4,210.55,136.1
175.43,132.68,209.97,135.55
175.05,131.97,209.38,134.99
174.61,131.34,208.77,134.58
174.17,130.71,208.16,134.17
173.62,130.07,207.5,133.87
173.07,129.44,206.84,133.58
172.37,128.77,206.08,133.32
171.67,128.11,205.32,133.05
170.83,127.51,204.48,132.71
170,126.91,203.64,132.36
169.15,126.46,202.82,131.9
168.31,126.01,201.99,131.43
167.58,125.69,201.3,130.88
166.85,125.37,200.61,130.34
166.3,125.08,200.08,129.8
165.74,124.79,199.55,129.27
165.29,124.46,199.12,128.82
164.85,124.12,198.69,128.37
164.37,123.69,198.25,128
163.9,123.26,197.8,127.62
163.27,122.75,197.22,127.28
162.65,122.24,196.65,126.93
161.81,121.72,195.87,126.52
160.98,121.19,195.1,126.12
159.99,120.7,194.17,125.62
159,120.22,193.24,125.11
158,119.76,192.31,124.56
157,119.31,191.38,124
156.16,118.84,190.62,123.5
155.33,118.37,189.86,122.99
154.75,117.88,189.39,122.59
154.17,117.39,188.91,122.18
153.81,116.92,188.67,121.85
153.46,116.45,188.44,121.52
153.22,116.03,188.34,121.19
152.99,115.61,188.24,120.87
152.82,115.22,188.19,120.52
152.66,114.84,188.15,120.17
152.58,114.45,188.16,119.79
152.5,114.07,188.17,119.4
152.54,113.65,188.27,118.94
152.57,113.23,188.37,118.49
152.79,112.71,188.6,117.9
153,112.2,188.84,117.32
153.45,111.5,189.26,116.62
153.9,110.8,189.68,115.92
154.6,109.9,190.27,115.15
155.3,109,190.86,114.39
156.17,108.02,191.56,113.62
157.04,107.04,192.26,112.85
157.94,106.17,192.99,112.11
158.85,105.3,193.72,111.37
159.67,104.66,194.42,110.71
160.49,104.02,195.11,110.05
161.18,103.59,195.76,109.52
161.87,103.16,196.41,108.99
162.45,102.83,197.02,108.59
163.03,102.51,197.64,108.2
163.55,102.21,198.23,107.9
164.06,101.92,198.82,107.59
164.54,101.63,199.37,107.32
165.02,101.34,199.93,107.06
165.44,101.08,200.43,106.78
165.86,100.82,200.92,106.5
166.2,100.65,201.29,106.19
166.54,100.47,201.67,105.87
166.78,100.42,201.92,105.49
167.02,100.36,202.17,105.12
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
170.02,100.8,207.54,103.55
170.02,100.8,207.55,103.56
170.02,100.8,207.55,103.57
170.02,100.8,207.55,103.57
170.02,100.8,207.56,103.57
170.02,100.81,207.56,103.56
170.03,100.81,207.57,103.55
170.04,100.8,207.57,103.54
170.05,100.8,207.57,103.53
170.06,100.79,207.56,103.52
170.06,100.77,207.54,103.51
170.04,100.76,207.49,103.53
170.02,100.74,207.44,103.56
169.93,100.75,207.35,103.66
169.84,100.75,207.26,103.75
169.66,100.83,207.16,103.92
169.48,100.91,207.05,104.09
169.25,101.09,206.95,104.28
169.02,101.26,206.84,104.47
168.79,101.52,206.74,104.69
168.57,101.77,206.64,104.9
168.42,102.13,206.57,105.21
168.28,102.49,206.5,105.52
168.29,103,206.53,106.03
168.3,103.52,206.55,106.55
168.46,104.18,206.7,107.29
168.63,104.84,206.85,108.03
168.8,105.53,207.05,108.82
168.97,106.23,207.25,109.61
169,106.83,207.38,110.24
169.02,107.43,207.5,110.86
168.9,107.89,207.52,111.24
168.77,108.35,207.54,111.62
168.59,108.71,207.5,111.86
168.42,109.07,207.46,112.1
168.26,109.37,207.43,112.29
168.11,109.66,207.4,112.48
168,109.92,207.39,112.67
167.88,110.18,207.38,112.86
167.8,110.41,207.4,113.04
167.72,110.64,207.42,113.22
167.65,110.86,207.44,113.39
167.59,111.08,207.46,113.56
167.5,111.31,207.45,113.72
167.4,111.54,207.43,113.88
167.21,111.84,207.33,114.09
167.01,112.13,207.24,114.3
166.67,112.59,207.03,114.68
166.32,113.04,206.82,115.06
165.93,113.7,206.57,115.69
165.53,114.35,206.32,116.33
165.32,115.11,206.22,117.17
165.11,115.88,206.12,118.01
165.21,116.58,206.28,118.82
165.31,117.29,206.44,119.64
165.54,117.85,206.73,120.26
165.77,118.41,207.02,120.89
165.9,118.83,207.23,121.3
166.04,119.26,207.44,121.72
166.02,119.61,207.52,122.01
166,119.96,207.6,122.31
165.91,120.27,207.62,122.56
165.81,120.58,207.63,122.81
165.71,120.87,207.64,123.04
165.61,121.15,207.64,123.26
165.53,121.44,207.67,123.48
165.45,121.72,207.69,123.7
165.43,122.05,207.77,123.95
165.41,122.38,207.85,124.21
165.49,122.79,208.01,124.57
165.57,123.21,208.16,124.93
165.75,123.71,208.41,125.41
165.93,124.2,208.65,125.9
166.16,124.71,208.92,126.43
166.39,125.23,209.19,126.96
166.59,125.68,209.43,127.42
166.79,126.13,209.67,127.89
166.93,126.51,209.85,128.21
167.07,126.89,210.04,128.54
167.18,127.19,210.19,128.77
167.28,127.5,210.34,128.99
167.36,127.74,210.47,129.16
167.44,127.99,210.6,129.33
167.51,128.17,210.72,129.47
167.59,128.35,210.83,129.61
167.68,128.49,210.96,129.73
167.77,128.64,211.08,129.85
167.89,128.8,211.22,129.96
168.02,128.95,211.36,130.07
168.16,129.13,211.51,130.2
168.31,129.32,211.66,130.33
168.44,129.58,211.79,130.53
168.56,129.84,211.92,130.73
168.62,130.22,211.98,131.05
168.68,130.6,212.04,131.37
168.69,131.11,212.03,131.84
168.7,131.63,212.02,132.3
168.74,132.18,212.03,132.81
168.78,132.74,212.04,133.32
168.92,133.22,212.15,133.72
169.06,133.71,212.27,134.12
169.27,134.05,212.49,134.35
169.48,134.39,212.71,134.59
169.7,134.6,212.96,134.72
169.93,134.81,213.21,134.85
170.13,134.96,213.43,134.95
170.34,135.11,213.65,135.04
170.51,135.25,213.83,135.13
170.68,135.38,214.01,135.22
170.85,135.48,214.14,135.28
171.02,135.58,214.28,135.34
171.21,135.62,214.41,135.35
171.41,135.67,214.55,135.37
171.62,135.71,214.71,135.37
171.83,135.75,214.87,135.36
172.08,135.88,215.11,135.42
172.34,136,215.35,135.48
172.74,136.26,215.71,135.7
173.15,136.52,216.07,135.91
173.73,136.88,216.53,136.27
174.32,137.25,216.98,136.64
174.96,137.6,217.45,137.01
175.6,137.95,217.92,137.37
176.11,138.15,218.3,137.6
176.63,138.35,218.67,137.82
176.96,138.37,218.94,137.86
177.29,138.4,219.21,137.9
177.49,138.32,219.41,137.83
177.69,138.24,219.61,137.75
177.82,138.17,219.78,137.62
177.96,138.09,219.95,137.49
178.06,138.05,220.1,137.36
178.17,138.02,220.26,137.23
178.25,137.99,220.38,137.12
178.33,137.97,220.5,137.01
178.38,137.92,220.57,136.91
178.43,137.87,220.64,136.81
178.45,137.82,220.68,136.69
178.47,137.77,220.71,136.58
178.48,137.74,220.73,136.46
178.49,137.7,220.74,136.34
178.5,137.66,220.76,136.22
178.51,137.62,220.77,136.1
178.54,137.55,220.81,136
178.56,137.48,220.84,135.91
178.59,137.42,220.89,135.84
178.61,137.35,220.94,135.78
178.61,137.32,220.98,135.72
178.61,137.29,221.02,135.67
178.59,137.27,221.02,135.6
178.56,137.26,221.01,135.53
178.52,137.24,220.97,135.45
178.48,137.21,220.93,135.37
178.45,137.15,220.88,135.29
178.41,137.09,220.83,135.2
178.38,137.02,220.79,135.14
178.35,136.94,220.75,135.07
178.33,136.89,220.72,135.03
178.3,136.83,220.69,134.99
178.26,136.82,220.65,134.95
178.22,136.8,220.61,134.91
178.15,136.81,220.57,134.87
178.09,136.81,220.52,134.83
178.01,136.78,220.46,134.8
177.93,136.75,220.41,134.76
177.89,136.67,220.36,134.75
177.85,136.59,220.31,134.73
177.9,136.52,220.31,134.76
177.95,136.44,220.3,134.78
178.11,136.43,220.37,134.86
178.28,136.43,220.43,134.94
178.44,136.51,220.5,135.06
178.61,136.58,220.57,135.17
178.62,136.69,220.56,135.26
178.64,136.8,220.55,135.36
178.5,136.87,220.46,135.4
178.36,136.94,220.37,135.44
178.18,136.93,220.25,135.42
178,136.92,220.12,135.4
177.85,136.88,220,135.35
177.69,136.83,219.87,135.3
177.57,136.78,219.77,135.25
177.45,136.74,219.66,135.21
177.36,136.71,219.57,135.19
177.26,136.69,219.48,135.17
177.18,136.67,219.4,135.17
177.1,136.65,219.32,135.17
177.03,136.64,219.25,135.17
176.95,136.63,219.18,135.18
176.91,136.64,219.13,135.19
176.87,136.65,219.07,135.19
176.94,136.7,219.08,135.22
177.01,136.75,219.09,135.25
177.23,136.88,219.2,135.33
177.45,137,219.3,135.41
177.74,137.2,219.45,135.55
178.03,137.4,219.61,135.69
178.23,137.61,219.7,135.85
178.42,137.82,219.8,136.01
178.41,137.96,219.76,136.13
178.4,138.09,219.73,136.25
178.23,138.14,219.58,136.31
178.06,138.19,219.43,136.38
177.78,138.17,219.21,136.41
177.51,138.14,218.99,136.44
177.13,138.02,218.67,136.47
176.75,137.9,218.36,136.5
176.2,137.67,217.88,136.52
175.66,137.44,217.39,136.53
174.89,137.16,216.63,136.49
174.13,136.89,215.88,136.44
173.17,136.66,214.87,136.29
172.21,136.43,213.86,136.14
171.15,136.29,212.74,135.93
170.09,136.15,211.62,135.72
169.07,136.05,210.58,135.54
168.04,135.96,209.54,135.36
167.13,135.86,208.69,135.25
166.22,135.76,207.85,135.15
165.45,135.62,207.19,135.08
164.68,135.48,206.52,135.01
164.02,135.29,205.94,134.94
163.35,135.1,205.35,134.86
162.75,134.88,204.78,134.75
162.15,134.67,204.21,134.64
161.59,134.45,203.65,134.5
161.02,134.23,203.09,134.36
160.46,134.02,202.55,134.2
159.9,133.8,202.01,134.03
159.31,133.58,201.43,133.86
158.72,133.35,200.86,133.68
158.09,133.11,200.18,133.49
157.46,132.87,199.5,133.29
156.83,132.56,198.73,133.06
156.19,132.26,197.96,132.82
155.65,131.89,197.24,132.52
155.11,131.52,196.51,132.23
154.71,131.12,195.95,131.9
154.31,130.72,195.4,131.58
154.01,130.33,195,131.24
153.72,129.94,194.61,130.91
153.47,129.57,194.3,130.58
153.22,129.2,193.98,130.26
152.99,128.86,193.69,129.94
152.76,128.52,193.4,129.63
152.52,128.21,193.11,129.32
152.29,127.9,192.83,129
152.04,127.56,192.53,128.59
151.79,127.22,192.22,128.17
151.53,126.69,191.84,127.5
151.26,126.17,191.45,126.84
150.96,125.3,190.93,125.84
150.67,124.42,190.41,124.85
150.34,123.19,189.78,123.63
150.02,121.95,189.15,122.41
149.7,120.57,188.51,121.2
149.38,119.19,187.87,119.99
149.12,117.99,187.35,119.02
148.86,116.79,186.83,118.04
148.71,116.03,186.5,117.45
148.55,115.27,186.18,116.86
148.5,114.98,186.06,116.64
148.44,114.69,185.94,116.42
148.44,114.7,185.93,116.42
148.44,114.72,185.93,116.43
148.43,114.81,185.96,116.52
148.43,114.91,185.99,116.6
148.38,114.87,185.99,116.65
148.34,114.83,186,116.71
148.27,114.49,185.96,116.61
148.21,114.15,185.92,116.51
148.23,113.45,185.85,116.14
148.25,112.75,185.78,115.78
148.45,111.85,185.76,115.15
148.65,110.95,185.74,114.53
148.97,110.1,185.83,113.82
149.3,109.25,185.93,113.12
149.6,108.6,186.13,112.52
149.91,107.94,186.34,111.91
150.09,107.48,186.6,111.46
150.27,107.02,186.86,111.01
150.33,106.71,187.08,110.69
150.39,106.41,187.29,110.37
150.27,106.28,187.33,110.18
150.15,106.15,187.36,109.99
149.77,106.24,187.09,109.96
149.39,106.32,186.82,109.94
148.79,106.54,186.3,110.06
148.19,106.75,185.79,110.19
147.64,106.91,185.32,110.33
147.08,107.07,184.84,110.48
146.83,107.02,184.74,110.46
146.58,106.98,184.64,110.44
146.65,106.74,185.01,110.16
146.73,106.5,185.38,109.87
146.98,106.16,186.07,109.38
147.23,105.82,186.76,108.89
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
