fitPtX 	 fitPtY 	 fitPtZ 	 LeftPupil_X 	 LeftPupil_Y 	 RightPupil_X 	 RightPupil_Y 
831.759614	249.733102	1625.634900	164.639043	126.821916	231.109598	114.604432
833.017663	252.567074	1623.648974	164.562118	126.975423	231.149346	114.728407
833.855794	254.341725	1621.937837	164.509501	127.131759	231.193905	114.830383
834.446003	256.333338	1620.206452	164.456883	127.288094	231.238463	114.932358
833.610857	256.906233	1618.994395	164.472441	127.472653	231.315393	115.020903
832.892607	257.351035	1617.634162	164.488000	127.657211	231.392324	115.109447
831.406877	256.861293	1616.596889	164.570205	127.868033	231.512919	115.193386
830.249763	256.179343	1615.524814	164.652411	128.078855	231.633514	115.277325
828.782633	256.871028	1614.013222	164.747517	128.269151	231.779877	115.355112
827.515213	257.483500	1612.669873	164.842624	128.459446	231.926239	115.432899
827.448635	259.984538	1610.665195	164.915736	128.594614	232.084746	115.495498
827.885856	262.157418	1608.532336	164.988848	128.729781	232.243253	115.558098
829.095947	265.574664	1606.546361	165.073567	128.829314	232.437624	115.591557
830.100954	269.268449	1604.722977	165.158286	128.928846	232.631995	115.625016
831.056395	273.183561	1603.042447	165.312199	129.026770	232.900857	115.624113
831.873866	277.327979	1601.494907	165.466112	129.124693	233.169718	115.623211
832.481947	281.784644	1599.690708	165.697523	129.220543	233.514958	115.607303
834.386262	286.355879	1601.151537	165.928933	129.316394	233.860197	115.591396
834.699353	290.886612	1595.391326	166.191107	129.392412	234.231775	115.588676
836.332728	295.489429	1592.779951	166.453280	129.468430	234.603353	115.585956
837.495024	300.314442	1589.835500	166.694225	129.529757	234.941801	115.599998
839.016580	304.866030	1586.648411	166.935171	129.591084	235.280249	115.614041
838.883784	309.394043	1584.320888	167.128055	129.661619	235.559221	115.620995
839.251513	313.606090	1581.956851	167.320939	129.732154	235.838193	115.627950
837.764348	317.042487	1579.573161	167.454592	129.823365	236.047724	115.609155
835.561295	320.872807	1576.997171	167.588245	129.914576	236.257255	115.590360
832.549551	323.062861	1575.317890	167.655229	129.999314	236.375029	115.542543
829.589399	325.287582	1573.613634	167.722214	130.084052	236.492803	115.494725
825.605030	325.956627	1573.429831	167.733032	130.087238	236.499855	115.394593
821.858512	326.636914	1573.588008	167.743849	130.090424	236.506908	115.294461
816.469868	325.081751	1575.550858	167.749415	129.932978	236.414859	115.095944
810.891039	323.506180	1577.273741	167.754980	129.775532	236.322810	114.897426
803.978529	319.098448	1581.122809	167.817830	129.469090	236.180585	114.607941
797.432112	314.572502	1584.824604	167.880679	129.162648	236.038360	114.318456
790.496161	309.144213	1588.715612	167.991588	128.837818	235.906877	114.034506
783.824588	303.711860	1592.605410	168.102496	128.512987	235.775394	113.750555
778.571041	300.492873	1595.190339	168.168798	128.301418	235.675590	113.566947
773.438627	297.257707	1597.650432	168.235100	128.089848	235.575786	113.383339
770.074910	297.124371	1598.203470	168.183418	128.011391	235.473539	113.312814
766.585514	297.040330	1598.836935	168.131735	127.932934	235.371291	113.242290
763.323080	298.734973	1598.462954	167.968399	127.933722	235.218904	113.243452
760.092946	300.363553	1598.042584	167.805063	127.934509	235.066517	113.244614
756.503324	301.461832	1597.775986	167.565587	127.965981	234.836174	113.273385
753.350622	302.346104	1597.820143	167.326112	127.997453	234.605830	113.302156
749.355408	302.293881	1598.213933	167.033924	128.031744	234.300914	113.333579
745.203859	302.327815	1598.783573	166.741735	128.066034	233.995998	113.365002
740.641970	301.993369	1599.588682	166.434440	128.092111	233.663536	113.394124
736.026827	301.626264	1600.233760	166.127145	128.118187	233.331075	113.423246
732.000335	301.203666	1601.042593	165.865997	128.139410	233.044285	113.446803
727.506695	300.987313	1601.804269	165.604850	128.160633	232.757495	113.470360
723.711631	300.868616	1602.326973	165.424570	128.181797	232.558244	113.480293
720.153147	300.612034	1602.839175	165.244290	128.202961	232.358994	113.490226
717.267713	300.450798	1603.268040	165.119374	128.221101	232.220625	113.488538
714.061879	300.446500	1603.784331	164.994458	128.239241	232.082255	113.486850
710.631626	300.417227	1604.238039	164.875478	128.246891	231.943309	113.481609
707.246256	300.372934	1604.718335	164.756499	128.254542	231.804362	113.476369
703.596173	299.791949	1605.534174	164.622363	128.248988	231.633888	113.464655
699.857660	299.256901	1606.366742	164.488228	128.243434	231.463413	113.452942
695.768831	298.161730	1607.323604	164.347870	128.228839	231.273791	113.426520
691.609843	297.074176	1608.097352	164.207512	128.214244	231.084169	113.400097
687.615003	295.777369	1609.343162	164.083761	128.185508	230.905020	113.354543
683.227768	294.675385	1610.752107	163.960009	128.156772	230.725870	113.308989
679.031026	293.335026	1612.453268	163.920198	128.085362	230.607649	113.232908
674.810915	292.016549	1613.982141	163.880388	128.013952	230.489428	113.156826
671.053829	289.171289	1615.767047	164.023342	127.873757	230.486302	113.033504
667.630732	286.252390	1617.463746	164.166296	127.733561	230.483176	112.910181
663.520546	281.539977	1619.542171	164.474517	127.551035	230.567844	112.749835
659.149104	277.096045	1621.449098	164.782738	127.368508	230.652512	112.589489
654.701277	272.255509	1623.669967	165.064578	127.212822	230.709847	112.432810
650.550070	267.479623	1625.847745	165.346418	127.057136	230.767182	112.276131
646.529555	264.493597	1627.867172	165.430544	126.961932	230.715012	112.151137
642.308906	261.635459	1629.764598	165.514669	126.866728	230.662843	112.026143
638.403312	260.920983	1631.360489	165.408233	126.800253	230.509157	111.929597
634.392005	260.207371	1632.863575	165.301798	126.733779	230.355471	111.833051
630.517976	260.421191	1634.155484	165.113068	126.654367	230.144895	111.750844
626.639169	260.579971	1635.346594	164.924338	126.574954	229.934319	111.668638
622.779030	260.412586	1636.520512	164.733528	126.476363	229.700714	111.591999
618.666747	260.286787	1637.758188	164.542718	126.377771	229.467110	111.515360
614.245330	259.694561	1639.100499	164.367186	126.275989	229.228356	111.440504
609.998126	258.970006	1640.177991	164.191654	126.174207	228.989601	111.365647
606.336853	258.051169	1641.253792	164.020512	126.082959	228.760709	111.289973
601.960555	257.285346	1642.243358	163.849370	125.991711	228.531816	111.214299
597.333968	256.976915	1642.983029	163.687794	125.918678	228.334576	111.136044
593.141981	256.522103	1643.946014	163.526218	125.845646	228.137335	111.057789
589.278921	256.283451	1644.808193	163.400236	125.794918	227.993713	110.976466
585.267605	256.105584	1645.694905	163.274253	125.744191	227.850090	110.895143
581.478424	255.955792	1647.033947	163.200742	125.712248	227.763039	110.813437
577.614942	255.708768	1647.930455	163.127231	125.680305	227.675988	110.731731
574.496598	255.209105	1648.415148	163.095090	125.651396	227.621833	110.652320
570.687471	254.805556	1648.969996	163.062949	125.622487	227.567677	110.572909
566.957866	254.382322	1649.564169	163.040896	125.579740	227.514084	110.493251
563.317344	253.965367	1650.413005	163.018842	125.536993	227.460491	110.413593
559.735687	253.607080	1651.276566	162.970114	125.479418	227.379136	110.334665
556.254734	253.252387	1652.193377	162.921387	125.421843	227.297781	110.255737
552.501294	252.791641	1653.350009	162.816338	125.361867	227.157256	110.188658
548.088815	252.497697	1654.382752	162.711289	125.301891	227.016731	110.121580
543.397076	251.653813	1655.426185	162.538520	125.246389	226.796440	110.072601
539.147245	250.667004	1656.357783	162.365752	125.190887	226.576148	110.023623
534.415578	249.700663	1657.412178	162.138509	125.129491	226.301372	109.981551
529.590047	248.699948	1658.562936	161.911267	125.068095	226.026596	109.939479
525.287572	248.519062	1659.554451	161.665824	124.988043	225.761636	109.885447
521.225921	248.268999	1660.746205	161.420381	124.907991	225.496676	109.831415
517.626996	248.990989	1661.859371	161.193107	124.816370	225.285953	109.758841
513.358542	249.820069	1663.047700	160.965834	124.724749	225.075230	109.686267
509.906867	250.918929	1664.311061	160.765160	124.643458	224.907634	109.609672
506.560480	251.963952	1665.401642	160.564486	124.562167	224.740038	109.533076
502.534487	252.704827	1666.548651	160.381594	124.505692	224.581874	109.471631
498.651570	253.313311	1667.463327	160.198703	124.449218	224.423710	109.410186
495.106935	253.176168	1668.150638	160.032263	124.417359	224.261008	109.368685
491.775017	252.989470	1668.964254	159.865823	124.385500	224.098305	109.327183
487.437206	252.279332	1669.854885	159.710379	124.371040	223.929454	109.302013
483.312636	251.558062	1670.902421	159.554935	124.356580	223.760604	109.276844
479.815030	250.738852	1671.648250	159.383878	124.347132	223.574772	109.266383
476.231338	249.864685	1672.210957	159.212820	124.337685	223.388940	109.255921
472.472923	249.418404	1672.880778	158.998580	124.316789	223.172595	109.254954
468.502339	249.016449	1673.572600	158.784341	124.295893	222.956250	109.253986
464.518440	248.988592	1674.309417	158.524492	124.257599	222.707118	109.250564
460.951280	248.856954	1675.210607	158.264643	124.219305	222.457987	109.247143
456.780877	248.752675	1676.269591	157.970621	124.176218	222.182826	109.234346
452.671568	248.546459	1677.339417	157.676599	124.133131	221.907665	109.221548
448.809511	248.352032	1678.480979	157.344065	124.099945	221.608864	109.207638
444.925817	248.141304	1679.454300	157.011531	124.066760	221.310063	109.193729
440.429043	248.331098	1680.577886	156.623626	124.043347	220.978894	109.195622
435.418192	248.491527	1681.672143	156.235721	124.019933	220.647724	109.197515
430.399455	249.014836	1682.582872	155.800109	123.998684	220.281651	109.224200
425.874587	249.447068	1683.351056	155.364497	123.977436	219.915577	109.250886
420.756543	249.736443	1683.995192	154.925330	123.958418	219.538458	109.292459
415.905058	249.977450	1685.029009	154.486163	123.939400	219.161339	109.334032
411.544498	249.757082	1685.991392	154.085689	123.925295	218.809058	109.367567
407.184309	249.446889	1686.864199	153.685215	123.911190	218.456778	109.401103
402.101442	249.078170	1687.883447	153.327848	123.895229	218.148077	109.411281
397.100584	248.688520	1688.947378	152.970481	123.879269	217.839376	109.421459
392.559116	248.967126	1690.049021	152.640477	123.853368	217.575011	109.413014
387.748906	249.222215	1690.891768	152.310472	123.827467	217.310646	109.404569
382.823875	249.980517	1691.704845	152.013411	123.797877	217.090103	109.394264
378.029837	250.755166	1692.649641	151.716349	123.768288	216.869560	109.383960
373.207560	251.193412	1693.351720	151.480379	123.754989	216.692001	109.387594
368.851812	251.676596	1694.210349	151.244409	123.741689	216.514443	109.391229
364.186342	250.718913	1694.545451	151.076975	123.760897	216.366095	109.413579
360.371020	249.985577	1694.860188	150.909542	123.780105	216.217748	109.435930
356.363449	248.076948	1694.936651	150.755585	123.826279	216.059065	109.467019
351.660002	245.928394	1695.233457	150.601628	123.872454	215.900382	109.498109
346.623251	243.735418	1696.045792	150.343721	123.918897	215.658587	109.522424
343.025937	241.718308	1696.900749	150.085815	123.965341	215.416792	109.546740
337.301948	240.118068	1698.543673	149.598041	123.980977	215.007392	109.552950
331.331167	238.396165	1699.960758	149.110266	123.996614	214.597993	109.559161
324.518118	237.796621	1702.060853	148.381048	123.961891	214.015696	109.539678
317.625398	237.088573	1703.998708	147.651830	123.927168	213.433400	109.520196
309.942643	237.038704	1706.102746	146.892134	123.853179	212.840237	109.478457
302.883665	236.986506	1708.153021	146.132437	123.779190	212.247074	109.436719
297.216157	237.208256	1709.641307	145.629848	123.711058	211.860199	109.396811
291.384699	237.375341	1711.429313	145.127258	123.642926	211.473324	109.356903
286.779983	236.900330	1711.873854	144.956524	123.613536	211.344252	109.339271
282.305574	236.556893	1712.143827	144.785791	123.584145	211.215180	109.321639
279.515089	236.072492	1711.567784	144.800472	123.576397	211.227024	109.313936
276.031654	235.366163	1711.635028	144.815152	123.568648	211.238868	109.306233
272.912805	234.599122	1711.543696	144.860641	123.537613	211.270665	109.274859
270.197488	233.941423	1711.416070	144.906130	123.506578	211.302461	109.243484
267.488491	233.502198	1711.664764	144.919853	123.427838	211.306990	109.172787
263.720275	232.706607	1711.489478	144.933576	123.349098	211.311520	109.102090
259.973606	232.418469	1711.660101	144.919067	123.248136	211.301207	109.018141
256.401410	232.296061	1711.304736	144.904558	123.147174	211.290894	108.934192
253.060404	233.174159	1711.546171	144.890877	123.071673	211.307822	108.873240
248.774769	233.711952	1711.376216	144.877195	122.996172	211.324750	108.812289
245.036705	235.626382	1709.719250	144.892192	122.971907	211.401094	108.783983
240.946850	237.566313	1708.963874	144.907189	122.947642	211.477438	108.755678
236.622158	239.602016	1707.200759	144.965966	122.977512	211.610240	108.753019
231.943950	241.607268	1706.017071	145.024743	123.007382	211.743043	108.750361
228.586653	243.447873	1704.867754	145.123277	123.082014	211.905230	108.765090
224.538502	245.115773	1704.069417	145.221811	123.156647	212.067416	108.779819
220.760919	245.973010	1701.934920	145.334228	123.253604	212.229421	108.804179
216.952874	246.923410	1701.007244	145.446645	123.350561	212.391426	108.828539
212.996308	247.678811	1699.773976	145.546666	123.446127	212.541496	108.852711
208.718095	248.236539	1698.373420	145.646688	123.541694	212.691565	108.876884
204.726530	249.546007	1697.392115	145.740535	123.629569	212.847253	108.887420
201.062353	250.917891	1696.555892	145.834382	123.717445	213.002940	108.897957
196.535139	252.134737	1695.335160	145.954866	123.802726	213.187453	108.886412
193.038712	253.679521	1694.457446	146.075349	123.888007	213.371965	108.874866
189.246730	254.635512	1693.173357	146.232866	123.967710	213.576647	108.844491
185.871282	255.649995	1691.851831	146.390382	124.047413	213.781329	108.814117
182.225799	255.777951	1690.958002	146.547071	124.112811	213.964618	108.775236
179.311479	256.152440	1690.393630	146.703760	124.178210	214.147906	108.736356
176.233661	255.654114	1690.126038	146.816219	124.230140	214.275339	108.696556
172.694663	254.926741	1689.808806	146.928677	124.282071	214.402772	108.656755
169.687989	253.694106	1689.907875	147.004679	124.332227	214.484897	108.614970
166.007717	252.208371	1689.541520	147.080680	124.382383	214.567022	108.573185
163.011604	250.403198	1689.101576	147.166621	124.440021	214.650566	108.525235
159.888412	248.576654	1689.124783	147.252563	124.497659	214.734110	108.477285
157.185396	247.540733	1689.010167	147.369294	124.557443	214.856947	108.422675
154.804874	246.729818	1688.971102	147.486026	124.617227	214.979784	108.368065
151.336929	247.482511	1688.410227	147.611816	124.664927	215.147415	108.305748
147.897191	248.181323	1687.350799	147.737607	124.712627	215.315046	108.243432
143.402506	250.690486	1685.724838	147.856707	124.744649	215.516160	108.167026
139.837421	253.674034	1684.557940	147.975807	124.776672	215.717274	108.090620
135.424093	256.912476	1682.930454	148.104235	124.807163	215.938287	107.998068
131.071812	260.278722	1682.012296	148.232663	124.837654	216.159300	107.905516
127.378459	262.643636	1681.218476	148.388778	124.883398	216.383390	107.810233
123.243214	264.821927	1679.791450	148.544894	124.929141	216.607480	107.714950
119.731433	265.501464	1678.497520	148.724327	124.991797	216.820773	107.634972
116.573612	266.338070	1677.384704	148.903760	125.054453	217.034067	107.554993
113.433847	266.293782	1676.213145	149.084320	125.122687	217.231643	107.493453
110.923785	266.579712	1675.522905	149.264881	125.190921	217.429220	107.431912
108.232280	266.964176	1674.627257	149.416520	125.254975	217.602829	107.378047
105.396038	267.279359	1673.455953	149.568159	125.319029	217.776438	107.324182
102.411583	267.892152	1672.252291	149.659360	125.375750	217.904078	107.272411
98.878969	268.278140	1671.103552	149.750560	125.432472	218.031718	107.220639
94.856753	268.762786	1670.021663	149.760129	125.480453	218.091911	107.178458
91.093942	269.346029	1669.017221	149.769697	125.528433	218.152104	107.136277
86.702431	269.705289	1668.172473	149.705297	125.565280	218.147006	107.107600
82.375467	270.147031	1667.585356	149.640898	125.602126	218.141909	107.078923
78.469292	270.586132	1667.132209	149.537360	125.631505	218.097776	107.052689
74.259226	270.861352	1666.589433	149.433822	125.660884	218.053643	107.026454
69.584986	270.925292	1665.557430	149.316819	125.694785	217.999432	106.993408
65.603569	271.340635	1664.711256	149.199816	125.728687	217.945220	106.960361
60.772032	272.344092	1663.266942	149.067485	125.773527	217.895635	106.929535
56.115121	273.457661	1661.893313	148.935155	125.818366	217.846049	106.898708
51.080300	275.808914	1660.433662	148.787743	125.870059	217.805267	106.883768
45.943148	278.144197	1658.825362	148.640332	125.921751	217.764485	106.868829
40.592967	280.851521	1657.015727	148.502527	125.977636	217.739052	106.865816
34.698725	283.235561	1654.666416	148.364722	126.033521	217.713619	106.862804
29.847008	285.413683	1652.913530	148.262811	126.095382	217.706815	106.854905
24.938539	287.579749	1650.880127	148.160900	126.157244	217.700010	106.847007
20.641505	288.412758	1649.370388	148.094926	126.219320	217.699264	106.826373
16.735231	289.549788	1648.189247	148.028952	126.281396	217.698519	106.805740
13.661930	289.495186	1647.156477	147.984740	126.328256	217.690758	106.777056
10.622308	289.445001	1646.084316	147.940528	126.375115	217.682997	106.748372
8.009754	289.028319	1645.446506	147.916481	126.398685	217.680194	106.709520
4.919222	288.266437	1644.551448	147.892434	126.422255	217.677391	106.670668
2.064055	288.388539	1643.467158	147.892150	126.429350	217.703204	106.607067
-0.515959	288.699118	1642.363165	147.891866	126.436446	217.729018	106.543466
-3.810601	289.734638	1641.139015	147.898437	126.436810	217.775002	106.455000
-6.868413	290.934375	1639.892225	147.905008	126.437173	217.820986	106.366534
-10.140268	292.039487	1638.654706	147.884247	126.434775	217.842993	106.281755
-13.377239	293.178089	1637.109754	147.863485	126.432377	217.865000	106.196977
-16.675788	293.384584	1635.602074	147.792916	126.430557	217.833675	106.143563
-19.754658	293.794419	1634.330927	147.722347	126.428738	217.802351	106.090149
-23.326354	293.511027	1632.947498	147.609601	126.437875	217.731757	106.067402
-26.827970	293.300757	1631.671723	147.496855	126.447012	217.661162	106.044655
-30.239503	293.219719	1630.350037	147.368128	126.474476	217.579844	106.032724
-33.434136	293.268371	1628.810203	147.239401	126.501940	217.498526	106.020793
-36.621482	293.165245	1627.244861	147.110789	126.535280	217.415429	106.000652
-39.752258	293.103149	1625.676330	146.982176	126.568621	217.332332	105.980511
-43.017405	292.623193	1624.384908	146.856312	126.583586	217.244254	105.941666
-46.385583	292.041746	1622.924662	146.730448	126.598551	217.156176	105.902821
-49.285017	291.843230	1621.790359	146.633227	126.581240	217.090234	105.842782
-52.036035	291.744994	1620.757764	146.536005	126.563929	217.024292	105.782744
-54.947030	292.671058	1619.350200	146.548096	126.522623	217.067153	105.711871
-57.733086	293.711593	1618.015357	146.560188	126.481317	217.110014	105.640997
-59.852101	295.733502	1616.320373	146.770559	126.447849	217.337070	105.598671
-62.098369	297.653054	1614.661658	146.980931	126.414381	217.564125	105.556346
-62.152242	297.737843	1613.174150	147.342976	126.428861	217.893400	105.598713
-62.120529	297.809483	1611.553357	147.705021	126.443341	218.222675	105.641080
-60.225712	294.649374	1610.892622	147.988648	126.519914	218.436118	105.774055
-58.125641	291.721376	1610.349081	148.272275	126.596487	218.649561	105.907030
-57.546094	287.864045	1609.677712	148.278961	126.706803	218.623096	106.058928
-56.978874	284.027924	1609.055247	148.285648	126.817118	218.596632	106.210826
-59.121639	282.194744	1607.572596	148.038203	126.916341	218.392162	106.311400
-61.064267	280.530069	1606.183941	147.790758	127.015564	218.187692	106.411974
-64.928763	280.458511	1604.250811	147.428178	127.078638	217.913667	106.460575
-68.678472	280.475855	1602.341862	147.065598	127.141712	217.639642	106.509176
-72.933385	280.881630	1600.405113	146.686231	127.176651	217.357204	106.541854
-77.161184	281.326745	1598.496130	146.306864	127.211589	217.074766	106.574531
-80.865246	281.643484	1596.651375	145.959961	127.246093	216.814773	106.610984
-84.312352	282.203279	1594.946884	145.613057	127.280596	216.554779	106.647437
-86.794991	282.306519	1593.392049	145.317154	127.334093	216.326619	106.689368
-89.173532	282.525443	1591.919110	145.021251	127.387590	216.098459	106.731299
-91.092299	282.314000	1590.413391	144.758490	127.455437	215.892182	106.780379
-92.917336	282.213143	1588.951204	144.495730	127.523284	215.685906	106.829459
-94.890018	282.681310	1587.154504	144.239188	127.587584	215.494287	106.888200
-97.037200	283.029793	1585.361424	143.982646	127.651884	215.302668	106.946941
-99.872539	283.928047	1583.458307	143.736741	127.702903	215.133181	107.010210
-102.649424	284.875771	1581.493080	143.490836	127.753921	214.963695	107.073479
-105.122097	285.901972	1579.633990	143.288310	127.799390	214.829175	107.129868
-107.569995	286.921125	1577.749383	143.085784	127.844858	214.694655	107.186257
-108.913783	287.123906	1576.474569	142.944507	127.899512	214.593757	107.235128
-110.080005	287.476521	1575.115911	142.803229	127.954167	214.492858	107.283998
-110.240944	286.658161	1574.159355	142.695643	128.022806	214.400765	107.341773
-110.346346	285.868096	1573.120123	142.588057	128.091445	214.308672	107.399547
-110.623770	284.771242	1572.189579	142.461020	128.169049	214.199737	107.476974
-110.788235	283.771857	1571.185042	142.333983	128.246652	214.090802	107.554401
-112.100467	283.697036	1569.487342	142.161966	128.332920	213.966013	107.646072
-113.416006	283.624635	1567.783918	141.989950	128.419189	213.841225	107.737742
-115.486953	284.414906	1565.460279	141.801023	128.520019	213.720764	107.840580
-117.426605	285.374659	1563.258609	141.612096	128.620850	213.600304	107.943418
-118.717834	285.795374	1561.089734	141.454746	128.738340	213.498258	108.060820
-120.050716	286.169201	1558.980136	141.297396	128.855830	213.396212	108.178223
-119.854829	285.151699	1557.590396	141.191223	128.985118	213.310395	108.304199
-119.524914	284.255369	1556.259640	141.085050	129.114406	213.224577	108.430176
-118.042534	282.536291	1555.468678	141.010895	129.241279	213.145599	108.548000
-116.582338	280.829091	1554.752653	140.936740	129.368152	213.066621	108.665824
-115.232213	279.425747	1554.008270	140.865840	129.475303	212.992609	108.767150
-113.870109	278.064940	1553.280846	140.794940	129.582455	212.918598	108.868476
-113.348862	277.601110	1551.987835	140.726986	129.680833	212.866011	108.974196
-112.785429	277.211488	1550.742769	140.659032	129.779212	212.813424	109.079917
-112.310996	277.510517	1548.809276	140.643157	129.933422	212.824551	109.251730
-111.976385	277.667329	1546.835234	140.627282	130.087632	212.835679	109.423543
-110.301719	277.315992	1544.005222	140.739829	130.384492	212.963551	109.739187
-108.909981	276.668371	1541.164322	140.852376	130.681352	213.091422	110.054832
-105.156567	274.572488	1537.864095	141.124526	131.134455	213.343579	110.514699
-101.455755	272.415760	1534.552632	141.396675	131.587558	213.595737	110.974566
-95.948073	269.121743	1531.765810	141.754325	132.080422	213.894604	111.442952
-90.476207	265.821436	1528.878963	142.111975	132.573286	214.193471	111.911338
-84.996357	262.566662	1527.038238	142.428082	132.955373	214.434767	112.232522
-79.441857	259.427730	1525.102457	142.744190	133.337461	214.676062	112.553707
-75.241390	257.490094	1523.889892	142.953366	133.561177	214.824933	112.705209
-70.896629	255.761930	1522.665538	143.162542	133.784893	214.973805	112.856711
-68.354865	255.631219	1521.429771	143.281642	133.903821	215.067240	112.926731
-65.987983	255.358500	1520.229166	143.400742	134.022749	215.160674	112.996752
-64.887320	256.319959	1518.561879	143.471297	134.105639	215.237766	113.066408
-63.971807	257.122259	1516.956218	143.541852	134.188529	215.314858	113.136063
-62.976247	257.898029	1515.513857	143.599287	134.278463	215.381334	113.233812
-61.955431	258.608448	1513.910683	143.656721	134.368396	215.447810	113.331560
-59.732486	257.936924	1513.008341	143.724774	134.483196	215.497356	113.454934
-57.452897	257.311268	1512.018571	143.792826	134.597996	215.546901	113.578308
-53.998419	255.969527	1511.397229	143.875864	134.728875	215.590146	113.713341
-50.636414	254.606594	1510.898824	143.958902	134.859754	215.633392	113.848374
-47.804521	253.863418	1510.208079	144.045343	134.984515	215.691937	113.978377
-45.025779	253.114440	1509.539368	144.131784	135.109277	215.750483	114.108380
-43.399423	253.685925	1508.133400	144.215903	135.223014	215.835125	114.226338
-41.643106	254.404446	1506.792956	144.300022	135.336751	215.919768	114.344296
-40.112846	255.773767	1505.033316	144.395523	135.452055	216.026040	114.457627
-38.309567	257.364831	1503.251882	144.491024	135.567360	216.132313	114.570957
-35.932424	258.154818	1501.881172	144.604439	135.689120	216.238930	114.692092
-33.505459	258.964025	1500.538624	144.717854	135.810879	216.345548	114.813227
-30.468095	258.208927	1500.136018	144.806313	135.930629	216.402599	114.946289
-27.630655	257.365852	1499.905883	144.894773	136.050378	216.459650	115.079351
-24.668412	254.903372	1500.633848	144.877790	136.151308	216.398040	115.214290
-21.925627	252.275053	1501.341823	144.860808	136.252237	216.336429	115.349229
-19.137794	248.844108	1502.810862	144.711280	136.317489	216.141269	115.470412
-16.136971	245.664338	1504.330210	144.561752	136.382741	215.946109	115.591595
-13.719224	242.615325	1505.921167	144.380318	136.415511	215.726460	115.693511
-11.430846	239.521758	1507.552486	144.198883	136.448281	215.506810	115.795428
-9.287358	238.242192	1508.193065	144.131453	136.470158	215.414084	115.884104
-7.242821	237.040063	1509.000544	144.064023	136.492034	215.321359	115.972781
-5.628983	237.850361	1508.514072	144.149398	136.518144	215.398334	116.051493
-3.946732	238.708425	1508.012905	144.234774	136.544255	215.475309	116.130206
-2.581445	241.074151	1506.752233	144.404244	136.580013	215.651714	116.196378
-1.135670	243.499345	1505.565045	144.573715	136.615770	215.828119	116.262549
0.414549	245.807424	1504.227989	144.757673	136.665468	216.016192	116.319220
1.949374	248.086448	1502.894911	144.941631	136.715165	216.204264	116.375892
4.118286	249.136081	1502.267855	145.103659	136.775825	216.349013	116.432314
6.303101	250.183626	1501.555594	145.265687	136.836485	216.493762	116.488736
8.820608	250.334167	1501.534509	145.382506	136.897331	216.581343	116.548697
11.517558	250.556194	1501.393969	145.499324	136.958176	216.668924	116.608658
13.925542	250.828889	1501.315537	145.572172	137.011442	216.720318	116.669475
16.624348	251.317270	1501.265106	145.645019	137.064707	216.771712	116.730291
18.856246	252.170055	1501.085210	145.703751	137.107152	216.820010	116.789771
21.076442	253.149608	1501.031561	145.762483	137.149597	216.868308	116.849250
22.954283	254.431005	1500.731129	145.828032	137.181570	216.930658	116.906186
25.065571	255.813078	1500.472797	145.893582	137.213543	216.993007	116.963121
27.190327	257.528211	1500.017044	145.956340	137.240143	217.058120	117.018241
29.093737	259.077453	1499.540422	146.019099	137.266744	217.123232	117.073361
30.596502	260.452135	1499.265803	146.059227	137.290184	217.168401	117.128049
32.235604	261.851660	1498.859794	146.099355	137.313625	217.213570	117.182737
34.253793	263.404464	1498.698010	146.112737	137.333151	217.233109	117.234934
36.124616	264.839530	1498.389782	146.126119	137.352677	217.252649	117.287130
37.864493	266.155535	1498.043229	146.131302	137.377417	217.264620	117.337480
39.683655	267.516038	1497.719983	146.136485	137.402157	217.276591	117.387830
41.898981	268.651574	1497.359886	146.165131	137.447975	217.305240	117.444800
44.324480	269.904738	1496.859575	146.193777	137.493793	217.333890	117.501770
47.286304	270.498843	1496.552029	146.274890	137.561566	217.396350	117.574368
50.179786	271.051174	1496.254756	146.356003	137.629339	217.458810	117.646965
53.677306	270.963758	1496.326630	146.506140	137.702296	217.566851	117.735429
57.152176	270.815666	1496.325473	146.656278	137.775254	217.674893	117.823893
61.714712	270.491570	1496.557038	146.878977	137.840855	217.833274	117.917297
66.150641	270.153759	1496.920585	147.101676	137.906457	217.991656	118.010700
70.776580	269.214480	1497.576121	147.378402	137.957594	218.183350	118.091101
75.367459	268.334883	1498.340713	147.655127	138.008731	218.375044	118.171502
80.313529	267.005630	1499.893396	147.917682	138.023352	218.536498	118.217650
85.197323	265.584222	1501.232367	148.180236	138.037973	218.697952	118.263798
89.461050	262.721767	1503.603075	148.311857	137.979154	218.712971	118.254392
93.867819	260.036863	1506.002267	148.443478	137.920334	218.727989	118.244986
98.045478	255.292811	1509.978663	148.379211	137.768173	218.522362	118.171082
102.191151	250.701517	1513.989964	148.314944	137.616012	218.316735	118.097177
106.180504	245.094041	1518.854508	148.153864	137.409415	217.999729	117.979188
110.186403	239.590786	1523.684235	147.992783	137.202819	217.682723	117.861199
113.823597	235.787937	1527.577242	147.913308	137.022980	217.474869	117.740466
117.613132	232.090658	1531.409588	147.833834	136.843142	217.267015	117.619733
121.122797	231.457517	1533.109330	147.900173	136.727245	217.259495	117.522033
124.268610	230.605750	1534.680046	147.966512	136.611347	217.251975	117.424333
126.918449	231.784082	1535.041604	148.118256	136.526807	217.367541	117.344578
129.870602	233.063395	1535.447498	148.270000	136.442266	217.483107	117.264824
132.938723	234.855154	1535.449781	148.450455	136.355385	217.633761	117.186657
